Hotel_Id,Hotel_Name,Hotel_Address,Hotel_City,Hotel_Star,Hotel_Rating,Hotel_Price,Hotel_Descriptions,Hotel_User_Id,Hotel_User_Name,Hotel_User_Rating,Hotel_User_Review_Date,Hotel_User_Review
8057,My Moon Hotel Hanoi,"59 Cua Dong, Hoan Kiem, Quận Hoàn Kiếm",Hà Nội,3,"8,8",,"Mỗi phòng đều có khu vực tiếp khách, TV truyền hình vệ tinh màn hình phẳng và két an toàn cá nhân. Một số phòng có ban công. Minibar và ấm đun nước điện cũng được cung cấp cho du khách sử dụng. Phòng tắm riêng được trang bị bồn tắm hoặc vòi hoa sen, máy sấy tóc, đồ vệ sinh cá nhân miễn phí, áo choàng tắm và dép. Nhân viên ở quầy lễ tân 24 h có thể hỗ trợ du khách với các dịch vụ như nhận phòng/trả phòng nhanh, lưu giữ hành lý và sắp xếp việc đi lại. Dịch vụ vận chuyển, đưa đón sân bay và cho thuê xe hơi được cung cấp theo yêu cầu. Đạp xe là hoạt động phổ biến tại khu vực này. Nhà Thờ Lớn và Ô Quan Chưởng đều cách chỗ nghỉ 800 m. Sân bay gần nhất là sân bay quốc tế Nội Bài, cách đó 20 km.",14000,Donal,10,1/4/2024,In Hanoi I would stay there again.
8057,My Moon Hotel Hanoi,"59 Cua Dong, Hoan Kiem, Quận Hoàn Kiếm",Hà Nội,3,"8,8",,"Mỗi phòng đều có khu vực tiếp khách, TV truyền hình vệ tinh màn hình phẳng và két an toàn cá nhân. Một số phòng có ban công. Minibar và ấm đun nước điện cũng được cung cấp cho du khách sử dụng. Phòng tắm riêng được trang bị bồn tắm hoặc vòi hoa sen, máy sấy tóc, đồ vệ sinh cá nhân miễn phí, áo choàng tắm và dép. Nhân viên ở quầy lễ tân 24 h có thể hỗ trợ du khách với các dịch vụ như nhận phòng/trả phòng nhanh, lưu giữ hành lý và sắp xếp việc đi lại. Dịch vụ vận chuyển, đưa đón sân bay và cho thuê xe hơi được cung cấp theo yêu cầu. Đạp xe là hoạt động phổ biến tại khu vực này. Nhà Thờ Lớn và Ô Quan Chưởng đều cách chỗ nghỉ 800 m. Sân bay gần nhất là sân bay quốc tế Nội Bài, cách đó 20 km.",14967,Jaime,10,28/03/2024,Highly recommended!! Staff is very helpful
9114,M Village Hồ Gươm,"38 Phố Hai Bà Trưng, Quận Hoàn Kiếm",Hà Nội,3,"9,1",,"Phòng khách ở khách sạn được trang bị máy pha cà phê. Ngoài phòng tắm riêng với vòi sen và đồ vệ sinh cá nhân miễn phí, các phòng tại M Village Hồ Gươm cũng có Wi-Fi miễn phí, trong đó một số phòng có view thành phố. Tại chỗ nghỉ, mỗi phòng đều được thiết kế có ga trải giường và khăn tắm. Khách có thể chơi trò phi tiêu tại M Village Hồ Gươm. Đội ngũ nhân viên lễ tân 24/24 giao tiếp thành thạo bằng tiếng Anh và tiếng Việt. Các điểm tham quan nổi tiếng gần khách sạn bao gồm Nhà thờ Thánh Joseph, Nhà hát Lớn Hà Nội và Nhà hát múa rối Thăng Long.",14169,Lam,9,4/3/2024,"vị trí tốt, nhân viên nhiệt tình"
9114,M Village Hồ Gươm,"38 Phố Hai Bà Trưng, Quận Hoàn Kiếm",Hà Nội,3,"9,1",,"Phòng khách ở khách sạn được trang bị máy pha cà phê. Ngoài phòng tắm riêng với vòi sen và đồ vệ sinh cá nhân miễn phí, các phòng tại M Village Hồ Gươm cũng có Wi-Fi miễn phí, trong đó một số phòng có view thành phố. Tại chỗ nghỉ, mỗi phòng đều được thiết kế có ga trải giường và khăn tắm. Khách có thể chơi trò phi tiêu tại M Village Hồ Gươm. Đội ngũ nhân viên lễ tân 24/24 giao tiếp thành thạo bằng tiếng Anh và tiếng Việt. Các điểm tham quan nổi tiếng gần khách sạn bao gồm Nhà thờ Thánh Joseph, Nhà hát Lớn Hà Nội và Nhà hát múa rối Thăng Long.",14194,Quynh,8,20/03/2024,Khách sạn mới nên mọi điều đều tốt 
9114,M Village Hồ Gươm,"38 Phố Hai Bà Trưng, Quận Hoàn Kiếm",Hà Nội,3,"9,1",,"Phòng khách ở khách sạn được trang bị máy pha cà phê. Ngoài phòng tắm riêng với vòi sen và đồ vệ sinh cá nhân miễn phí, các phòng tại M Village Hồ Gươm cũng có Wi-Fi miễn phí, trong đó một số phòng có view thành phố. Tại chỗ nghỉ, mỗi phòng đều được thiết kế có ga trải giường và khăn tắm. Khách có thể chơi trò phi tiêu tại M Village Hồ Gươm. Đội ngũ nhân viên lễ tân 24/24 giao tiếp thành thạo bằng tiếng Anh và tiếng Việt. Các điểm tham quan nổi tiếng gần khách sạn bao gồm Nhà thờ Thánh Joseph, Nhà hát Lớn Hà Nội và Nhà hát múa rối Thăng Long.",14450,Louis,8,24/03/2024,
9114,M Village Hồ Gươm,"38 Phố Hai Bà Trưng, Quận Hoàn Kiếm",Hà Nội,3,"9,1",,"Phòng khách ở khách sạn được trang bị máy pha cà phê. Ngoài phòng tắm riêng với vòi sen và đồ vệ sinh cá nhân miễn phí, các phòng tại M Village Hồ Gươm cũng có Wi-Fi miễn phí, trong đó một số phòng có view thành phố. Tại chỗ nghỉ, mỗi phòng đều được thiết kế có ga trải giường và khăn tắm. Khách có thể chơi trò phi tiêu tại M Village Hồ Gươm. Đội ngũ nhân viên lễ tân 24/24 giao tiếp thành thạo bằng tiếng Anh và tiếng Việt. Các điểm tham quan nổi tiếng gần khách sạn bao gồm Nhà thờ Thánh Joseph, Nhà hát Lớn Hà Nội và Nhà hát múa rối Thăng Long.",14830,Vanessa,10,5/3/2024,
9114,M Village Hồ Gươm,"38 Phố Hai Bà Trưng, Quận Hoàn Kiếm",Hà Nội,3,"9,1",,"Phòng khách ở khách sạn được trang bị máy pha cà phê. Ngoài phòng tắm riêng với vòi sen và đồ vệ sinh cá nhân miễn phí, các phòng tại M Village Hồ Gươm cũng có Wi-Fi miễn phí, trong đó một số phòng có view thành phố. Tại chỗ nghỉ, mỗi phòng đều được thiết kế có ga trải giường và khăn tắm. Khách có thể chơi trò phi tiêu tại M Village Hồ Gươm. Đội ngũ nhân viên lễ tân 24/24 giao tiếp thành thạo bằng tiếng Anh và tiếng Việt. Các điểm tham quan nổi tiếng gần khách sạn bao gồm Nhà thờ Thánh Joseph, Nhà hát Lớn Hà Nội và Nhà hát múa rối Thăng Long.",14204,Vạn,10,23/03/2024,Xuất sắc
8790,Melia Hanoi Hotel,"44B Ly Thuong Kiet Street, Quận Hoàn Kiếm",Hà Nội,5,"8,7",,"Phòng nghỉ hiện đại tại đây được trang bị TV truyền hình cáp màn hình phẳng, két an toàn và tiện nghi pha trà/cà phê. Dịch vụ phòng 24 giờ được cung cấp hằng ngày. Du khách có thể nạp lại năng lượng bằng cách bơi lội hoặc rèn luyện sức khỏe tại trung tâm thể dục. Chỗ nghỉ cũng có dịch vụ mát-xa và phòng xông hơi khô. Quầy du lịch và dịch vụ văn phòng nằm trong số các tiện nghi của khách sạn. Khách sạn nằm trong bán kính khoảng 650 m từ trung tâm thương mại Tràng Tiền Plaza. Nhà Hát Lớn Hà Nội cách đó 1,2 km.",14948,Chi,9,4/1/2024,"Nhân viên nhanh nhẹn, chuyên nghiệp. Vị trí thuận tiện, gối êm ngủ ngon"
8790,Melia Hanoi Hotel,"44B Ly Thuong Kiet Street, Quận Hoàn Kiếm",Hà Nội,5,"8,7",,"Phòng nghỉ hiện đại tại đây được trang bị TV truyền hình cáp màn hình phẳng, két an toàn và tiện nghi pha trà/cà phê. Dịch vụ phòng 24 giờ được cung cấp hằng ngày. Du khách có thể nạp lại năng lượng bằng cách bơi lội hoặc rèn luyện sức khỏe tại trung tâm thể dục. Chỗ nghỉ cũng có dịch vụ mát-xa và phòng xông hơi khô. Quầy du lịch và dịch vụ văn phòng nằm trong số các tiện nghi của khách sạn. Khách sạn nằm trong bán kính khoảng 650 m từ trung tâm thương mại Tràng Tiền Plaza. Nhà Hát Lớn Hà Nội cách đó 1,2 km.",14375,Sia,10,20/05/2023,"Vị trí trung tâm, thuận tiện đi lại, nhân viên chuyên nghiệp."
8790,Melia Hanoi Hotel,"44B Ly Thuong Kiet Street, Quận Hoàn Kiếm",Hà Nội,5,"8,7",,"Phòng nghỉ hiện đại tại đây được trang bị TV truyền hình cáp màn hình phẳng, két an toàn và tiện nghi pha trà/cà phê. Dịch vụ phòng 24 giờ được cung cấp hằng ngày. Du khách có thể nạp lại năng lượng bằng cách bơi lội hoặc rèn luyện sức khỏe tại trung tâm thể dục. Chỗ nghỉ cũng có dịch vụ mát-xa và phòng xông hơi khô. Quầy du lịch và dịch vụ văn phòng nằm trong số các tiện nghi của khách sạn. Khách sạn nằm trong bán kính khoảng 650 m từ trung tâm thương mại Tràng Tiền Plaza. Nhà Hát Lớn Hà Nội cách đó 1,2 km.",14662,Tài,9,26/08/2023,Nhân viên PV tốt
8790,Melia Hanoi Hotel,"44B Ly Thuong Kiet Street, Quận Hoàn Kiếm",Hà Nội,5,"8,7",,"Phòng nghỉ hiện đại tại đây được trang bị TV truyền hình cáp màn hình phẳng, két an toàn và tiện nghi pha trà/cà phê. Dịch vụ phòng 24 giờ được cung cấp hằng ngày. Du khách có thể nạp lại năng lượng bằng cách bơi lội hoặc rèn luyện sức khỏe tại trung tâm thể dục. Chỗ nghỉ cũng có dịch vụ mát-xa và phòng xông hơi khô. Quầy du lịch và dịch vụ văn phòng nằm trong số các tiện nghi của khách sạn. Khách sạn nằm trong bán kính khoảng 650 m từ trung tâm thương mại Tràng Tiền Plaza. Nhà Hát Lớn Hà Nội cách đó 1,2 km.",14306,Fiona,8,2/4/2024,
8790,Melia Hanoi Hotel,"44B Ly Thuong Kiet Street, Quận Hoàn Kiếm",Hà Nội,5,"8,7",,"Phòng nghỉ hiện đại tại đây được trang bị TV truyền hình cáp màn hình phẳng, két an toàn và tiện nghi pha trà/cà phê. Dịch vụ phòng 24 giờ được cung cấp hằng ngày. Du khách có thể nạp lại năng lượng bằng cách bơi lội hoặc rèn luyện sức khỏe tại trung tâm thể dục. Chỗ nghỉ cũng có dịch vụ mát-xa và phòng xông hơi khô. Quầy du lịch và dịch vụ văn phòng nằm trong số các tiện nghi của khách sạn. Khách sạn nằm trong bán kính khoảng 650 m từ trung tâm thương mại Tràng Tiền Plaza. Nhà Hát Lớn Hà Nội cách đó 1,2 km.",14494,Olegario,8,2/4/2024,
7355,Mercury Central Hotel Hanoi,"32 Hang Trong, Quận Hoàn Kiếm",Hà Nội,3,"8,9",,"Nằm cách Hồ Hoàn Kiếm xinh đẹp 2 phút đi bộ, Mercury Central Hotel Hanoi cung cấp phòng nghỉ hiện đại với Wi-Fi miễn phí và trái cây hàng ngày. Tọa lạc trên Phố Hàng Trống, khách sạn này cũng cung cấp dịch vụ fax và photocopy miễn phí. Nhà hàng trong khuôn viên chỉ mở cửa phục vụ bữa sáng. Tất cả phòng nghỉ tại đây đều có sàn gỗ, máy điều hòa, TV màn hình phẳng, két an toàn cá nhân và minibar. Phòng tắm riêng đi kèm bồn tắm và góc tắm vòi sen.",14531,Dung,10,1/5/2021,Rất thuận tiện đi lại
7355,Mercury Central Hotel Hanoi,"32 Hang Trong, Quận Hoàn Kiếm",Hà Nội,3,"8,9",,"Nằm cách Hồ Hoàn Kiếm xinh đẹp 2 phút đi bộ, Mercury Central Hotel Hanoi cung cấp phòng nghỉ hiện đại với Wi-Fi miễn phí và trái cây hàng ngày. Tọa lạc trên Phố Hàng Trống, khách sạn này cũng cung cấp dịch vụ fax và photocopy miễn phí. Nhà hàng trong khuôn viên chỉ mở cửa phục vụ bữa sáng. Tất cả phòng nghỉ tại đây đều có sàn gỗ, máy điều hòa, TV màn hình phẳng, két an toàn cá nhân và minibar. Phòng tắm riêng đi kèm bồn tắm và góc tắm vòi sen.",14501,Hien,8,2/4/2024,
7355,Mercury Central Hotel Hanoi,"32 Hang Trong, Quận Hoàn Kiếm",Hà Nội,3,"8,9",,"Nằm cách Hồ Hoàn Kiếm xinh đẹp 2 phút đi bộ, Mercury Central Hotel Hanoi cung cấp phòng nghỉ hiện đại với Wi-Fi miễn phí và trái cây hàng ngày. Tọa lạc trên Phố Hàng Trống, khách sạn này cũng cung cấp dịch vụ fax và photocopy miễn phí. Nhà hàng trong khuôn viên chỉ mở cửa phục vụ bữa sáng. Tất cả phòng nghỉ tại đây đều có sàn gỗ, máy điều hòa, TV màn hình phẳng, két an toàn cá nhân và minibar. Phòng tắm riêng đi kèm bồn tắm và góc tắm vòi sen.",14221,Bre,7,1/4/2024,Great value for money in Hanoi!
7355,Mercury Central Hotel Hanoi,"32 Hang Trong, Quận Hoàn Kiếm",Hà Nội,3,"8,9",,"Nằm cách Hồ Hoàn Kiếm xinh đẹp 2 phút đi bộ, Mercury Central Hotel Hanoi cung cấp phòng nghỉ hiện đại với Wi-Fi miễn phí và trái cây hàng ngày. Tọa lạc trên Phố Hàng Trống, khách sạn này cũng cung cấp dịch vụ fax và photocopy miễn phí. Nhà hàng trong khuôn viên chỉ mở cửa phục vụ bữa sáng. Tất cả phòng nghỉ tại đây đều có sàn gỗ, máy điều hòa, TV màn hình phẳng, két an toàn cá nhân và minibar. Phòng tắm riêng đi kèm bồn tắm và góc tắm vòi sen.",14739,Gray,5,31/03/2024,Great location and staff but not a good room.
7355,Mercury Central Hotel Hanoi,"32 Hang Trong, Quận Hoàn Kiếm",Hà Nội,3,"8,9",,"Nằm cách Hồ Hoàn Kiếm xinh đẹp 2 phút đi bộ, Mercury Central Hotel Hanoi cung cấp phòng nghỉ hiện đại với Wi-Fi miễn phí và trái cây hàng ngày. Tọa lạc trên Phố Hàng Trống, khách sạn này cũng cung cấp dịch vụ fax và photocopy miễn phí. Nhà hàng trong khuôn viên chỉ mở cửa phục vụ bữa sáng. Tất cả phòng nghỉ tại đây đều có sàn gỗ, máy điều hòa, TV màn hình phẳng, két an toàn cá nhân và minibar. Phòng tắm riêng đi kèm bồn tắm và góc tắm vòi sen.",14658,Fatima,10,28/03/2024,
7015,De Syloia Hotel,"17A đường Trần Hưng Đạo, Quận Hoàn Kiếm",Hà Nội,4,"8,8",,"De Syloia Hotel là một biệt thự kiểu thuộc địa nằm trong khoảng cách đi bộ đến Nhà Hát Lớn, Khu Phố Cổ và Hồ Hoàn Kiếm. Nơi đây cung cấp chỗ ở rộng rãi với bồn tắm và Wi-Fi miễn phí. Tất cả các phòng nghỉ tại Syloia Hotel đều được trang bị máy lạnh, TV truyền hình vệ tinh màn hình phẳng và minibar. Ngoài ra còn đi kèm két an toàn và máy sấy tóc. Các phòng có khu vực tiếp khách với ghế bành và bàn uống cà phê. Du khách có thể rèn luyện sức khoẻ tại trung tâm thể dục đầy đủ trang thiết bị hoặc tận dụng bàn đặt tour để tổ chức các hoạt động trong ngày đến các điểm tham quan của địa phương. Khách sạn cung cấp dịch vụ cho thuê xe hơi. Nhà hàng Cây Cau phục vụ các món ăn Việt Nam chính thống. Du khách có thể dùng bữa trong sự riêng tư ngay tại phòng nghỉ của mình.",14593,Mai,9,14/06/2023,"Phòng rất đẹp, rộng rãi, sạch sẽ. Không gian ấm cúng và nhân viên cực kỳ nhiệt tình."
7015,De Syloia Hotel,"17A đường Trần Hưng Đạo, Quận Hoàn Kiếm",Hà Nội,4,"8,8",,"De Syloia Hotel là một biệt thự kiểu thuộc địa nằm trong khoảng cách đi bộ đến Nhà Hát Lớn, Khu Phố Cổ và Hồ Hoàn Kiếm. Nơi đây cung cấp chỗ ở rộng rãi với bồn tắm và Wi-Fi miễn phí. Tất cả các phòng nghỉ tại Syloia Hotel đều được trang bị máy lạnh, TV truyền hình vệ tinh màn hình phẳng và minibar. Ngoài ra còn đi kèm két an toàn và máy sấy tóc. Các phòng có khu vực tiếp khách với ghế bành và bàn uống cà phê. Du khách có thể rèn luyện sức khoẻ tại trung tâm thể dục đầy đủ trang thiết bị hoặc tận dụng bàn đặt tour để tổ chức các hoạt động trong ngày đến các điểm tham quan của địa phương. Khách sạn cung cấp dịch vụ cho thuê xe hơi. Nhà hàng Cây Cau phục vụ các món ăn Việt Nam chính thống. Du khách có thể dùng bữa trong sự riêng tư ngay tại phòng nghỉ của mình.",14893,Quyen,9,25/06/2022,Thuận tiện cho đi công tác
7015,De Syloia Hotel,"17A đường Trần Hưng Đạo, Quận Hoàn Kiếm",Hà Nội,4,"8,8",,"De Syloia Hotel là một biệt thự kiểu thuộc địa nằm trong khoảng cách đi bộ đến Nhà Hát Lớn, Khu Phố Cổ và Hồ Hoàn Kiếm. Nơi đây cung cấp chỗ ở rộng rãi với bồn tắm và Wi-Fi miễn phí. Tất cả các phòng nghỉ tại Syloia Hotel đều được trang bị máy lạnh, TV truyền hình vệ tinh màn hình phẳng và minibar. Ngoài ra còn đi kèm két an toàn và máy sấy tóc. Các phòng có khu vực tiếp khách với ghế bành và bàn uống cà phê. Du khách có thể rèn luyện sức khoẻ tại trung tâm thể dục đầy đủ trang thiết bị hoặc tận dụng bàn đặt tour để tổ chức các hoạt động trong ngày đến các điểm tham quan của địa phương. Khách sạn cung cấp dịch vụ cho thuê xe hơi. Nhà hàng Cây Cau phục vụ các món ăn Việt Nam chính thống. Du khách có thể dùng bữa trong sự riêng tư ngay tại phòng nghỉ của mình.",14126,Tamara,10,17/03/2024,We loved our stay !
7015,De Syloia Hotel,"17A đường Trần Hưng Đạo, Quận Hoàn Kiếm",Hà Nội,4,"8,8",,"De Syloia Hotel là một biệt thự kiểu thuộc địa nằm trong khoảng cách đi bộ đến Nhà Hát Lớn, Khu Phố Cổ và Hồ Hoàn Kiếm. Nơi đây cung cấp chỗ ở rộng rãi với bồn tắm và Wi-Fi miễn phí. Tất cả các phòng nghỉ tại Syloia Hotel đều được trang bị máy lạnh, TV truyền hình vệ tinh màn hình phẳng và minibar. Ngoài ra còn đi kèm két an toàn và máy sấy tóc. Các phòng có khu vực tiếp khách với ghế bành và bàn uống cà phê. Du khách có thể rèn luyện sức khoẻ tại trung tâm thể dục đầy đủ trang thiết bị hoặc tận dụng bàn đặt tour để tổ chức các hoạt động trong ngày đến các điểm tham quan của địa phương. Khách sạn cung cấp dịch vụ cho thuê xe hơi. Nhà hàng Cây Cau phục vụ các món ăn Việt Nam chính thống. Du khách có thể dùng bữa trong sự riêng tư ngay tại phòng nghỉ của mình.",14921,Vincent,10,7/12/2023,"Kindness, standard and profesionalism"
7015,De Syloia Hotel,"17A đường Trần Hưng Đạo, Quận Hoàn Kiếm",Hà Nội,4,"8,8",,"De Syloia Hotel là một biệt thự kiểu thuộc địa nằm trong khoảng cách đi bộ đến Nhà Hát Lớn, Khu Phố Cổ và Hồ Hoàn Kiếm. Nơi đây cung cấp chỗ ở rộng rãi với bồn tắm và Wi-Fi miễn phí. Tất cả các phòng nghỉ tại Syloia Hotel đều được trang bị máy lạnh, TV truyền hình vệ tinh màn hình phẳng và minibar. Ngoài ra còn đi kèm két an toàn và máy sấy tóc. Các phòng có khu vực tiếp khách với ghế bành và bàn uống cà phê. Du khách có thể rèn luyện sức khoẻ tại trung tâm thể dục đầy đủ trang thiết bị hoặc tận dụng bàn đặt tour để tổ chức các hoạt động trong ngày đến các điểm tham quan của địa phương. Khách sạn cung cấp dịch vụ cho thuê xe hơi. Nhà hàng Cây Cau phục vụ các món ăn Việt Nam chính thống. Du khách có thể dùng bữa trong sự riêng tư ngay tại phòng nghỉ của mình.",14735,Roosinah,10,27/11/2023,Lovely room which make u forget all ur outings…
7509,Hanoi La Selva Central Hotel & Spa,"90 Cầu Gỗ, Quận Hoàn Kiếm",Hà Nội,4,"8,8",,"Nằm tại vị trí thuận tiện ở trung tâm Hà Nội, Hanoi La Selva Central Hotel & Spa cung cấp các phòng có điều hòa, sân hiên, Wi-Fi miễn phí và nhà hàng. Khách sạn 3 sao này có bếp chung và dịch vụ phòng. Đây là chỗ nghỉ không gây dị ứng và nằm cách Nhà hát múa rối Thăng Long 1 phút đi bộ. Với phòng tắm riêng được trang bị vòi xịt/chậu rửa vệ sinh và đồ vệ sinh cá nhân miễn phí, một số phòng tại khách sạn cũng có view thành phố. Các phòng đều đi kèm với ga trải giường và khăn tắm. Chỗ nghỉ có sân chơi trẻ em. Khách sạn này có dịch vụ thuê xe đạp và dịch vụ thuê ô tô. Ngoài ra, đi xe đạp là hoạt động được ưa chuộng trong khu vực. Khách có thể sử dụng dịch vụ văn phòng hoặc thư giãn tại quầy bar. Đội ngũ nhân viên lễ tân 24/24 giao tiếp thành thạo bằng tiếng Anh và tiếng Việt.",14695,Bích,10,3/1/2023,Hà Nội lạnh nhưng phòng nghỉ rất ấm áp
7509,Hanoi La Selva Central Hotel & Spa,"90 Cầu Gỗ, Quận Hoàn Kiếm",Hà Nội,4,"8,8",,"Nằm tại vị trí thuận tiện ở trung tâm Hà Nội, Hanoi La Selva Central Hotel & Spa cung cấp các phòng có điều hòa, sân hiên, Wi-Fi miễn phí và nhà hàng. Khách sạn 3 sao này có bếp chung và dịch vụ phòng. Đây là chỗ nghỉ không gây dị ứng và nằm cách Nhà hát múa rối Thăng Long 1 phút đi bộ. Với phòng tắm riêng được trang bị vòi xịt/chậu rửa vệ sinh và đồ vệ sinh cá nhân miễn phí, một số phòng tại khách sạn cũng có view thành phố. Các phòng đều đi kèm với ga trải giường và khăn tắm. Chỗ nghỉ có sân chơi trẻ em. Khách sạn này có dịch vụ thuê xe đạp và dịch vụ thuê ô tô. Ngoài ra, đi xe đạp là hoạt động được ưa chuộng trong khu vực. Khách có thể sử dụng dịch vụ văn phòng hoặc thư giãn tại quầy bar. Đội ngũ nhân viên lễ tân 24/24 giao tiếp thành thạo bằng tiếng Anh và tiếng Việt.",14883,Long,9,15/10/2023,"Khách sạn ở ngay trung tâm, gần phố cổ tiện đi lại.
Nhân viên phục vụ lịch sự, buffee sáng ngon, đa dạng"
7509,Hanoi La Selva Central Hotel & Spa,"90 Cầu Gỗ, Quận Hoàn Kiếm",Hà Nội,4,"8,8",,"Nằm tại vị trí thuận tiện ở trung tâm Hà Nội, Hanoi La Selva Central Hotel & Spa cung cấp các phòng có điều hòa, sân hiên, Wi-Fi miễn phí và nhà hàng. Khách sạn 3 sao này có bếp chung và dịch vụ phòng. Đây là chỗ nghỉ không gây dị ứng và nằm cách Nhà hát múa rối Thăng Long 1 phút đi bộ. Với phòng tắm riêng được trang bị vòi xịt/chậu rửa vệ sinh và đồ vệ sinh cá nhân miễn phí, một số phòng tại khách sạn cũng có view thành phố. Các phòng đều đi kèm với ga trải giường và khăn tắm. Chỗ nghỉ có sân chơi trẻ em. Khách sạn này có dịch vụ thuê xe đạp và dịch vụ thuê ô tô. Ngoài ra, đi xe đạp là hoạt động được ưa chuộng trong khu vực. Khách có thể sử dụng dịch vụ văn phòng hoặc thư giãn tại quầy bar. Đội ngũ nhân viên lễ tân 24/24 giao tiếp thành thạo bằng tiếng Anh và tiếng Việt.",14433,Duy,10,15/10/2023,"sạch sẽ, yên tĩnh"
7509,Hanoi La Selva Central Hotel & Spa,"90 Cầu Gỗ, Quận Hoàn Kiếm",Hà Nội,4,"8,8",,"Nằm tại vị trí thuận tiện ở trung tâm Hà Nội, Hanoi La Selva Central Hotel & Spa cung cấp các phòng có điều hòa, sân hiên, Wi-Fi miễn phí và nhà hàng. Khách sạn 3 sao này có bếp chung và dịch vụ phòng. Đây là chỗ nghỉ không gây dị ứng và nằm cách Nhà hát múa rối Thăng Long 1 phút đi bộ. Với phòng tắm riêng được trang bị vòi xịt/chậu rửa vệ sinh và đồ vệ sinh cá nhân miễn phí, một số phòng tại khách sạn cũng có view thành phố. Các phòng đều đi kèm với ga trải giường và khăn tắm. Chỗ nghỉ có sân chơi trẻ em. Khách sạn này có dịch vụ thuê xe đạp và dịch vụ thuê ô tô. Ngoài ra, đi xe đạp là hoạt động được ưa chuộng trong khu vực. Khách có thể sử dụng dịch vụ văn phòng hoặc thư giãn tại quầy bar. Đội ngũ nhân viên lễ tân 24/24 giao tiếp thành thạo bằng tiếng Anh và tiếng Việt.",14643,Phuong,8,27/07/2023,"Nhìn chung là ổn, nhân viên nhiệt tình chu đáo. Có thể sẽ tiếp tục quay lại lần sau. Nhưng mình sẽ book phòng diện tích"
7509,Hanoi La Selva Central Hotel & Spa,"90 Cầu Gỗ, Quận Hoàn Kiếm",Hà Nội,4,"8,8",,"Nằm tại vị trí thuận tiện ở trung tâm Hà Nội, Hanoi La Selva Central Hotel & Spa cung cấp các phòng có điều hòa, sân hiên, Wi-Fi miễn phí và nhà hàng. Khách sạn 3 sao này có bếp chung và dịch vụ phòng. Đây là chỗ nghỉ không gây dị ứng và nằm cách Nhà hát múa rối Thăng Long 1 phút đi bộ. Với phòng tắm riêng được trang bị vòi xịt/chậu rửa vệ sinh và đồ vệ sinh cá nhân miễn phí, một số phòng tại khách sạn cũng có view thành phố. Các phòng đều đi kèm với ga trải giường và khăn tắm. Chỗ nghỉ có sân chơi trẻ em. Khách sạn này có dịch vụ thuê xe đạp và dịch vụ thuê ô tô. Ngoài ra, đi xe đạp là hoạt động được ưa chuộng trong khu vực. Khách có thể sử dụng dịch vụ văn phòng hoặc thư giãn tại quầy bar. Đội ngũ nhân viên lễ tân 24/24 giao tiếp thành thạo bằng tiếng Anh và tiếng Việt.",14894,Huong,8,24/07/2023,"Nhân viên rất tuyệt vời, từ nhân viên phục vụ bữa sáng cho tới nhân viên lễ tân. Mình rất hài lòng."
8959,SOJO Hotel Ga Hanoi,"115 Tran Hung Dao Street, Hoan Kiem Dist, Quận Hoàn Kiếm",Hà Nội,4,"8,9",,"Nằm tại vị trí thuận tiện ở Hà Nội, SOJO Hotel Ga Hanoi cung cấp các phòng có điều hòa, phòng chờ chung, Wi-Fi miễn phí và nhà hàng. Khách sạn 4 sao này có bếp chung và dịch vụ phòng. Du khách có thể thưởng thức đồ uống tại quầy bar. Ngoài phòng tắm riêng được trang bị vòi sen và đồ vệ sinh cá nhân miễn phí, các phòng tại khách sạn đều có view thành phố. Tại SOJO Hotel Ga Hanoi, tất cả các phòng đều được thiết kế có bàn làm việc và TV màn hình phẳng. Chỗ nghỉ có phục vụ bữa sáng thực đơn buffet hoặc kiểu Á.
",14803,Thanh,10,24/09/2022,"không gian dễ thương, phục vụ chu đáo"
8959,SOJO Hotel Ga Hanoi,"115 Tran Hung Dao Street, Hoan Kiem Dist, Quận Hoàn Kiếm",Hà Nội,4,"8,9",,"Nằm tại vị trí thuận tiện ở Hà Nội, SOJO Hotel Ga Hanoi cung cấp các phòng có điều hòa, phòng chờ chung, Wi-Fi miễn phí và nhà hàng. Khách sạn 4 sao này có bếp chung và dịch vụ phòng. Du khách có thể thưởng thức đồ uống tại quầy bar. Ngoài phòng tắm riêng được trang bị vòi sen và đồ vệ sinh cá nhân miễn phí, các phòng tại khách sạn đều có view thành phố. Tại SOJO Hotel Ga Hanoi, tất cả các phòng đều được thiết kế có bàn làm việc và TV màn hình phẳng. Chỗ nghỉ có phục vụ bữa sáng thực đơn buffet hoặc kiểu Á.
",14993,Hung,8,26/10/2023,"Địa điểm tuyệt vời,phòng sạch sẽ.
Nhân viên nhiệt tình,lịch sự."
